Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Aqougpfe Fnbau, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 9
Fullname: Anvkxphj Yzgljdpma, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 9
Fullname: Xiktbnlzr Oftvau, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 9
Fullname: Dqoneltu Cgxdr, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 9
Fullname: Rpxba Fsjqhopz, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 9
Fullname: Zkalqwyf Acqvx, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 9
Fullname: Syrjitudpa Hpzbwsk, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Hdjegyui Qkcyubzow, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 9
Fullname: Qlpcvtg Isuhpjbkgn, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Grkhzqu Iqzwl, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 9
Fullname: Qymzwj Jxpulrwyb, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 9
Fullname: Mslatg Kheduyqalz, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 9
Fullname: Lnvot Rpxkofe, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 9
Fullname: Tmldjeki Mdhbeuv, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 9
Fullname: Ytubmn Nwtpjhglc, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 9
Fullname: Izofxt Nkcspzeq, Faculty: Faculty of Law, Group: Group212, Avg Grade: 9
Fullname: Kntrm Rucjbns, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 9
Fullname: Zhxdbkpg Blkecvmpt, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 9
Fullname: Aphylucv Tylekdsguv, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 9
Fullname: Yzhnrt Hxnpjrzma, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 9
Fullname: Pxvqru Wovpbmujqr, Faculty: Faculty of Law, Group: Group233, Avg Grade: 9
Fullname: Brsfch Gepihc, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Athjsge Skiyh, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 9
Fullname: Lovfmtpk Sfcua, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 9
Fullname: Micud Eqotk, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 9
Fullname: Ksrwjqe Rkbshc, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 9
Fullname: Divwpu Xtwzgl, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 9
Fullname: Ksjfimqdb Qybgovndwf, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 9
Fullname: Hvnfpiubxa Erchou, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 9
Fullname: Ogyjfdm Cwkmeutxhv, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 9
Fullname: Arfeng Hqplozgjb, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Lyiwksfo Yziwdnmrp, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Izvop Itexhcb, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 9
Fullname: Vbroj Ivfmgt, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Vsfmyxbh Ksfblqx, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 9
Fullname: Zxtlskuofd Fosaxegj, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 9
Fullname: Ruxckmpbv Wlvhoyrc, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 9
Fullname: Uzlisd Joknap, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 9
Fullname: Wiotqdyrxj Kponzrscl, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 9
Fullname: Nkzeyscavd Alksnzxq, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 9
Fullname: Psvotlih Rxuqeky, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 9
Fullname: Znwlkv Prazltu, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 9
Fullname: Yrhulkoqcn Dacng, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 9
Fullname: Ltrzkusy Zmcijn, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 9
Fullname: Wimupd Dqxwpl, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 9
Fullname: Igpvyfnt Pvetjnwiob, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 9
Fullname: Nujvpsxyw Fwejrvy, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 9
Fullname: Votpk Fhrvp, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Soxrkqyie Pjbsdq, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 9
Fullname: Owrpcvg Gnjqusiat, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 9
Fullname: Ijygo Pzynr, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 9
Fullname: Segdumjn Pcbfxi, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 9
Fullname: Uqfzhatlxk Fepqdczjau, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 9
Fullname: Vpijdas Iwezroac, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 9
Fullname: Bxgjtay Xmgcjfwl, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 9
Fullname: Kqgvmio Redhqfxk, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 9
Fullname: Pjewsgdtzm Fsbkl, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 9
Fullname: Tunyvh Bavnhplwdk, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 9
Fullname: Qamgwife Ywucpsf, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 9
Fullname: Gbkxterqv Urwdsx, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 9
Fullname: Rmqpoxn Jdhtvipso, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 9
Fullname: Acgrdnws Abqhdlpcj, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 9
Fullname: Blgecstj Jkuqczywal, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 9
Fullname: Uxbzolanm Qubsfxmcr, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 9
Fullname: Soknvzgwu Ietlrwmdv, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 9
Fullname: Uixhzagy Zlghn, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 9
Fullname: Jnkeb Iwtarnxpfb, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 9
Fullname: Dtyslmu Pufeyzsc, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Bvketg Spdahwil, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Fqdbw Ghfkty, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 9
Fullname: Jetougcf Ovnmayhqxw, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 9
Fullname: Ezchr Cnjprydlvu, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 9
Fullname: Vxbesmpzh Jcmapxnz, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 9
Fullname: Jmnskebdwu Khtnoeq, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 9
Fullname: Mldoin Yqxtbg, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 9
Fullname: Qjrowndbv Tkcoh, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 9
Fullname: Qmcvejdw Nuaeybxipv, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 9
Fullname: Hxfmkrg Bfuzewtpyd, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 9
Fullname: Azscv Cutei, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 9
Fullname: Uqealrhkmc Njofe, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 9
Fullname: Iabgexm Pfain, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 9
Fullname: Npswrqy Heodwg, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 9
Fullname: Pyustcm Knqbyfzs, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 9
Fullname: Gylcwmvkfd Tqaczr, Faculty: Faculty of Law, Group: Group288, Avg Grade: 9
Fullname: Mdatv Rantkizjy, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 9
Fullname: Tahpk Oqyzdsxflb, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 9
Fullname: Yigfxudml Ynulgomsd, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 9
Fullname: Lydgwxurah Pyxqdil, Faculty: School of Foreign Languages, Group: Group244, Avg Grade: 9
Fullname: Uotcxanseg Qrdhmpuf, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 9
Fullname: Sgbpiz Xumzahlgq, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 9
Fullname: Mhswvtl Lxtbqsc, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 9
Fullname: Uzldjtsfvn Qstjfumpox, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 9
Fullname: Gjprazmi Ahykpnxjr, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 9
Fullname: Nvxoypd Ilnbsvyqd, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 9
Fullname: Mbeasdxci Srepgavwcx, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 9
Fullname: Ygodjtbuwp Xpivaos, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 9
Fullname: Wgdzo Nlsqmdbr, Faculty: School of Foreign Languages, Group: Group218, Avg Grade: 9
Fullname: Dhjpfabq Ngsurl, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Smbyxgiz Muposxitg, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 9
Fullname: Ebfrum Bhcpsv, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 9
Fullname: Voqed Amxjdlwv, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 9
Fullname: Nuwta Tmupjqcvle, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 9
Fullname: Unyrgm Cgoeqwryz, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 9
Fullname: Rzjtdnok Wcegs, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 9
Fullname: Kywrq Vyntrzhud, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 9
Fullname: Pakfhbnu Gxnrcoqjs, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 9
Fullname: Jrblamptwd Khtcpmsql, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Tmiqch Ieqxjrmnp, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 9
Fullname: Bvsmydepug Xenrhudzfp, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Dcnjwmyht Pywjzind, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 9
Fullname: Spwfvubty Vatwxluerd, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 9
Fullname: Ckhwavptuz Tfqxr, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 9
Fullname: Nucrimxhoe Gesxdouzha, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 9
Fullname: Yveqbn Bgwqtejhp, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 9
Fullname: Jdwmkc Jqocnrmbkv, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Mgnfl Mjitsnxpk, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 9
Fullname: Orbjmpc Xucqdyog, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 9
Fullname: Dlntev Fzruwjk, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 9
Fullname: Rofvbwizjm Bmjqldfyau, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 9
Fullname: Sveyhip Rycjiwnhfv, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 9
Fullname: Isxybj Ufsmv, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Orkxt Tgredolxju, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 9
Fullname: Wuavbqtiz Oivncfxsb, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 9
Fullname: Fweokvtlis Raotiwdgvu, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 9
Fullname: Mtlpan Vlrcud, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Mqsbywjva Xdbgw, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 9
Fullname: Xfvtbnj Guqcbd, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 9
Fullname: Xnoda Imkgdojlx, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 9
Fullname: Wdziumnk Dxiysem, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Hblke Jvhigs, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 9
Fullname: Ndwok Kxdwzjhoc, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 9
Fullname: Bsptjfzy Wyfkrqhtpm, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Uaihfegoq Xlkbtmq, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 9
Fullname: Cjnbtfqs Opfhcgzu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 9
Fullname: Jlzbenrhfk Iqoxlgw, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 9
Fullname: Kxioevpat Cbvok, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 9
Fullname: Hcleoumiaw Jqacrbk, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 9
Fullname: Neswa Efoljyw, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 9
Fullname: Qkwpefxt Rqpty, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 9
Fullname: Fikuwysm Qdouhgt, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 9
Fullname: Xcekoqa Zleoxwvjr, Faculty: Faculty of Law, Group: Group218, Avg Grade: 9
Fullname: Sxcqnk Ctsanpx, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 9
Fullname: Agpbetuwx Gvxtbsi, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 9
Fullname: Rvpdn Asyfwxru, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 9
Fullname: Tflbdkmrzu Odtybse, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 9
Fullname: Vdefpg Aowkftcsqe, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 9
Fullname: Hzjcnba Ucnojdi, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 9
Fullname: Zcbkxn Viyhaqlc, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 9
Fullname: Qyilmrsj Qzgxtlnob, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 9
Fullname: Yxpov Ixhkmlsyb, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 9
Fullname: Vpoqula Tgzpnyilv, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 9
Fullname: Iawnfkr Ampylrgvoi, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 9
Fullname: Jedlamscbi Pjrvcahtxl, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 9
Fullname: Lmfsxwaqjz Hibfpvrsjt, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 9
Fullname: Ipreofqjcb Kbrfxpqli, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 9
Fullname: Nyqozmvtc Pyuzrkcewa, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 9
Fullname: Ohxqjisb Dvchewir, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Tsjcpzywuk Lhadx, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 9
Fullname: Vwgxaq Dfziyn, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 9
Fullname: Ixmdb Rlqjdzwngt, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 9
Fullname: Ozlhqbepa Leqmdzcvsb, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 9
Fullname: Thmfkucjae Ewskjp, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 9
Fullname: Edkjr Kzfxcwbdle, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 9
Fullname: Ufpgtec Xpkowi, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 9
Fullname: Jzdfyv Fnzkpdcx, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 9
Fullname: Cmwpru Fwebiov, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 9
Fullname: Gwzefcvt Fdlbnz, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 9
Fullname: Tjhnmyu Uxcasv, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 9
Fullname: Wluqpbx Tzqpdgkuo, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 10
Fullname: Dntqy Feami, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 10
Fullname: Csdzw Ejdyzkhg, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 10
Fullname: Uihcjd Vmlcr, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 10
Fullname: Dgvznwy Czsnxle, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 10
Fullname: Mawzvtyq Rchyx, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 10
Fullname: Fjisqgv Zuqeifra, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 10
Fullname: Wyruxta Swvquxiph, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 10
Fullname: Ybtwps Qzbsruicdg, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 10
Fullname: Rwzeglnt Dnfvr, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 10
Fullname: Qhsce Wuhqa, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 10
Fullname: Xmbsh Aohtij, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 10
Fullname: Ekmgh Ncfdhlu, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 10
Fullname: Hwkfpqe Iaxnte, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 10
Fullname: Mgzaucpd Wxijgod, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 10
Fullname: Tmxqzdkyo Xjhacyerld, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 10
