Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Mkflowiu Ieyactugo, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 10
Fullname: Xzkyutcr Dnifob, Faculty: Faculty of Law, Group: Group212, Avg Grade: 10
Fullname: Yhnvocg Uvrlpjxtcf, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Uocghjqvfy Iqcptzj, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Wuiqed Mawxr, Faculty: Faculty of Law, Group: Group212, Avg Grade: 10
Fullname: Bdqtlsnjoh Swquzey, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 10
Fullname: Rchzdgmfto Kzvpyh, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 10
Fullname: Ltigsmdk Fiqgakwlb, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 10
Fullname: Fwypgq Htevjbamcu, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 10
Fullname: Kujwpf Vwzpgenokh, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 10
Fullname: Odwzg Yvopf, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 10
Fullname: Qunahwskp Kcahfsiwu, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 10
Fullname: Vpihzb Ieyolvfzqu, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group244, Avg Grade: 10
Fullname: Mrglkwcp Wgrvupj, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 10
Fullname: Tyzonvkjri Xtkein, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 10
Fullname: Grjim Clgkj, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 10
Fullname: Qhsce Wuhqa, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 10
Fullname: Jrziwbfmys Fklvryqcb, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 10
Fullname: Ghtvqe Jvfshiqwoy, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 10
Fullname: Thliajcb Zfabh, Faculty: Higher School of Jurisprudence and Administration, Group: Group212, Avg Grade: 10
Fullname: Lkhbeaytxg Tamvkdbnj, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 10
Fullname: Dcftesrk Vnpegqj, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 10
Fullname: Rhjgws Mzodukl, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 10
Fullname: Lcaxvu Ewpqko, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 10
Fullname: Prfatuc Zsmndreg, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 10
Fullname: Itznsl Mueagzfboq, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 10
Fullname: Tkwmv Jkusqodt, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 10
Fullname: Pbzvh Rztxy, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 10
Fullname: Bvjlzi Ntwfczksrb, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 10
Fullname: Npgsxai Kxrtiowg, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 10
Fullname: Rawhdgcs Hlgktu, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 10
Fullname: Chboltafxd Rneua, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 10
Fullname: Tedrjlh Wopavi, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 10
Fullname: Lokuyhdp Qmbxwlajge, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 10
Fullname: Bqedfkpa Yrfdgsuwnb, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 10
Fullname: Jmhag Fikocu, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 10
Fullname: Nzhlxq Hsxfmicuyk, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 10
Fullname: Lnmyjgshd Riofsxyqu, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 10
Fullname: Hojiz Ihcnqjml, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 10
Fullname: Svzrhapxgm Ywcqmpzaod, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 10
Fullname: Dtzlnwu Mkcquex, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 10
Fullname: Blagicqkyr Zqtcwerp, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 10
Fullname: Khwvfzyor Ybszw, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 10
Fullname: Nwjaix Kohfiedngu, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 10
Fullname: Ncaouleri Vprtcyak, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 10
Fullname: Uinesotgpy Sbdicgfyve, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 10
Fullname: Ryzkh Mxnopfrzhc, Faculty: Faculty of Law, Group: Group212, Avg Grade: 10
Fullname: Ygmictq Rmovcdkwq, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 10
Fullname: Qijndfpogb Ejfganskpr, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 10
Fullname: Enruixv Cpvgu, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 10
Fullname: Ngspyjcx Ckpanxgu, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 10
Fullname: Ysfgdru Czjgfxlipq, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 10
Fullname: Oshtvajiqz Wgxlamjbyu, Faculty: Faculty of Physics, Group: Group233, Avg Grade: 10
Fullname: Fuaswh Myrxtq, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 10
Fullname: Jralymqk Xomgtzer, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 10
Fullname: Xlprkgdw Qrhiln, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 10
Fullname: Ojpfwqkg Ztdcvwongx, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 10
Fullname: Ehkzoxr Vokydx, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 10
Fullname: Dbals Tjrlmph, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 10
Fullname: Evcksqlij Laekmohr, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 10
Fullname: Xiphr Lkhwze, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 10
Fullname: Byfrwocv Lysnwpm, Faculty: Faculty of Law, Group: Group233, Avg Grade: 10
Fullname: Tmdqhr Veurah, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 10
Fullname: Dngkcajwb Gonlcq, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 10
Fullname: Hsltrmzjw Otsgnjucyq, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 10
Fullname: Oquzc Krgmcjn, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 10
Fullname: Imnwuoh Maelsdxik, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 10
Fullname: Urbjn Zseqwurokf, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 10
Fullname: Qolduem Ewsoibpld, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 10
Fullname: Qkbauvo Spytrdauf, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 10
Fullname: Sbknqupr Kpnrvx, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 10
Fullname: Fbjqhy Abfvnjk, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 10
Fullname: Dlzng Ldfcyqzko, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 10
Fullname: Cxpmvfua Qikgpn, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 10
Fullname: Nhcjsgvadt Kmlovtexs, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Ajefwhud Spwucyqx, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 10
Fullname: Jhexil Cawevt, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 10
Fullname: Slrekdzj Akvbng, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 10
Fullname: Xnguo Iqpenwv, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 10
Fullname: Zgrkmjw Egmiu, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 10
Fullname: Bfkwvgmypu Kfvcpestgw, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 10
Fullname: Smdzl Ecguo, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 10
Fullname: Qusicek Fqpchlou, Faculty: Faculty of Law, Group: Group213, Avg Grade: 10
Fullname: Tjsqlr Ecrnfo, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 10
Fullname: Jglfpsdvn Lpmqy, Faculty: International Institute of Economics and Finance, Group: Group219, Avg Grade: 10
Fullname: Rezcyhd Zbkvpd, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 10
Fullname: Gxipda Mdiyxea, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 10
Fullname: Ocgtedlhks Cgoezuh, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 10
Fullname: Kuejigxspd Qnovyafpx, Faculty: Faculty of Law, Group: Group221, Avg Grade: 10
Fullname: Zogstrnhkv Xyeawhps, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 10
Fullname: Bihnuz Yxpavcoz, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 10
Fullname: Hfwxpnk Djzbaeq, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 10
Fullname: Ydqkgivzf Bhjfkrwevi, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 10
Fullname: Jgphvzo Xohkajbvse, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 10
Fullname: Lfgvujbsrd Btvxpel, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 10
Fullname: Erfzpmw Toacyzn, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 10
Fullname: Wltnjaq Lxspuhenq, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 10
Fullname: Vwhafzb Qgwrdj, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 10
Fullname: Ohjywg Jifmhpke, Faculty: Faculty of Chemistry, Group: Group233, Avg Grade: 10
Fullname: Dntqy Feami, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 10
Fullname: Kylhca Etqngzj, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 10
Fullname: Vfjgndbu Ytfeknbvu, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 10
Fullname: Twmxq Tsahqlnc, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 10
Fullname: Zfluxhq Ijnpahux, Faculty: Faculty of Law, Group: Group213, Avg Grade: 10
Fullname: Zgnmx Zlhem, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 10
Fullname: Gwytsni Tfxnlqwe, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 10
Fullname: Rulntwsqpz Ehqan, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Olkjfy Btsqyi, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Tqryvweium Vgjlseapb, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 10
Fullname: Baktiwplmc Gsfnaebpdy, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Mnskwze Usfcpimzr, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 10
Fullname: Hdwcmvx Pmyfn, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 10
Fullname: Ncubr Odawbzqe, Faculty: Faculty of Law, Group: Group217, Avg Grade: 10
Fullname: Naotjfv Yjnpvmfl, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 10
Fullname: Ybtwps Qzbsruicdg, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 10
Fullname: Wlixcm Qcdohw, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 10
Fullname: Hxvlfzy Htvpn, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Wedoixnha Qpsyt, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 10
Fullname: Vymsxeaqr Rdmfgzxja, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 10
Fullname: Mjluai Leancyz, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 10
Fullname: Lukmnirqd Mhktgvdyu, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 10
Fullname: Jtcnua Ozryb, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 10
Fullname: Izmbnyxghs Jepxqfm, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 10
Fullname: Dorkysbhg Lysgxfu, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 10
Fullname: Hetlqdoc Cnofgmuj, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 10
Fullname: Gusenw Ovrny, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 10
Fullname: Sgczfkxd Klzwnxgq, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 10
Fullname: Xygckzpt Cmiru, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 10
Fullname: Lmnxa Lmfrca, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 10
Fullname: Ltewugxfr Efvtqmnlh, Faculty: Faculty of Law, Group: Group244, Avg Grade: 10
Fullname: Vigmna Epzjcmtols, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 10
Fullname: Rtxnzev Gmoxduslpn, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 10
Fullname: Lyzvfij Istnhaf, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 10
Fullname: Usimjgok Qrhomlt, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 10
Fullname: Gekcqtusjm Fqxmk, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Svacbn Hnicasvuy, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 10
Fullname: Ursadz Emwrod, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 10
Fullname: Mswrnfhb Pazbydiuxk, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 10
Fullname: Ucdaspxz Rhijwtudps, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 10
Fullname: Shmuwa Twaovyghs, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 10
Fullname: Svpyoiega Gxycqiwzm, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 10
Fullname: Rjykwlpn Uxwzgjetm, Faculty: Faculty of Urban and Regional Development, Group: Group217, Avg Grade: 10
Fullname: Rqbted Zecmtxvu, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 10
Fullname: Uxqshnipac Upzyhtrevn, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 10
Fullname: Rbpetim Modwtbp, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 10
Fullname: Flvcnw Bvhzcnj, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 10
Fullname: Qzgbyuioc Isxnampok, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 10
Fullname: Fosynx Dogbsawyr, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 10
Fullname: Tvcnwfsmd Tdjavy, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 10
Fullname: Fxbdo Tqxavuw, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 10
Fullname: Ftwicmuxav Zqehi, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 10
Fullname: Tybou Pqvtxn, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 10
Fullname: Iagqsmoy Wkahigpf, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 10
Fullname: Rhtzis Ojexudqrpw, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 10
Fullname: Ftbmjan Ksilrwo, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 10
Fullname: Vqepgktcd Odaitbcuq, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 10
Fullname: Dcgznl Viytrxn, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 10
Fullname: Fnwrgtdkb Qtzoa, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 10
Fullname: Ycwqgt Yvdcrxouj, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 10
Fullname: Zbtpv Quwmsbiet, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group288, Avg Grade: 10
Fullname: Zfvqoy Trmolybfha, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 10
Fullname: Gljuw Newsaimuj, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 10
Fullname: Otkmjph Mbtgudzlev, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 10
Fullname: Ivxabwloz Wduzhvsy, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 10
Fullname: Tpdgqsuwfn Itdfh, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 10
Fullname: Ivscyqto Zevcg, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 10
Fullname: Saxbzrkyp Ovsuweb, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 10
Fullname: Gjtvr Bimqlu, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 10
Fullname: Qabns Mpyjxkbi, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 10
Fullname: Ydrecku Sfbitvkx, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 10
Fullname: Skqmxitco Uqxrpdlwe, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 10
Fullname: Epqjcd Kujciovg, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 10
Fullname: Ljvsc Oebpikd, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 10
Fullname: Rpcsmtyq Jqrwshxa, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Gqmsrzjhbc Qbvegdsfrm, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 10
Fullname: Nwycjpel Klhrb, Faculty: Faculty of Law, Group: Group244, Avg Grade: 10
Fullname: Lvbaskg Piqxenfhad, Faculty: Faculty of Law, Group: Group221, Avg Grade: 10
Fullname: Vepyjuqa Ukmbqf, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 10
Fullname: Kvsyhl Stpgrmnf, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 10
Fullname: Bxkayies Cujyvox, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 10
Fullname: Avbclpdgf Tmqfndcyai, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 10
Fullname: Mbylzf Iwfrxh, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 10
Fullname: Ulahgv Ahywi, Faculty: Faculty of Geography and Geo-information Technology, Group: Group217, Avg Grade: 10
Fullname: Mauwvrdk Mgpycu, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 10
